title,magnitude,date_time,cdi,mmi,alert,expected_alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,country,year,month,earthquake_intensity_category,alert_color,refined_alert
"M 7.4 - 86 km WNW of Manokwari, Indonesia",7.4,3/1/2009 22:33,7.0,7.0,orange,orange,0,846.0,us,314.0,0.0,0,mwc,23.0,-0.691,133.305,"Manokwari, Indonesia",Indonesia,2009,3,Severe,orange,orange
"M 6.6 - 50 km S of Jurm, Afghanistan",6.6,3/1/2009 20:23,5.0,4.0,green,green,0,765.0,us,344.0,0.0,0,mwc,204.8,36.419,70.743,"Jurm, Afghanistan",Afghanistan,2009,3,Moderate,green,green
"M 7.7 - 140 km WNW of Manokwari, Indonesia",7.7,3/1/2009 19:43,5.0,7.0,green,green,0,918.0,us,288.0,0.0,0,mwc,17.0,-0.414,132.885,"Manokwari, Indonesia",Indonesia,2009,3,Severe,green,green
"M 7.2 - 196 km SSE of Sarangani, Philippines",0.269230769,2/11/2009 17:34,0.333333333,0.714285714,green,green,0,0.067256637,us,0.470588235,0.0,0,mwc,0.023702015,3.886,126.387,Sarangani,Philippines,2009,2,Very Light,green,green
"M 7.0 - 66 km SSW of Banjar, Indonesia",7.0,2/9/2009 7:55,7.0,7.0,orange,orange,0,1175.0,us,312.0,0.0,0,mwc,46.0,-7.782,107.297,"Banjar, Indonesia",Indonesia,2009,2,Severe,orange,orange
"M 6.6 - 49 km SSE of Sungai Penuh, Indonesia",6.6,1/10/2009 1:52,7.0,7.0,green,green,0,787.0,us,417.0,0.0,0,mwc,9.0,-2.482,101.524,"Sungai Penuh, Indonesia",Indonesia,2009,1,Severe,green,green
"M 7.4 - 86 km WNW of Manokwari, Indonesia",0.346153846,1/3/2009 22:33,0.777777778,0.714285714,green,green,0,0.086725664,us,0.34204793,0.0,0,mwc,0.028202397,-0.691,133.305,Manokwari,Indonesia,2009,1,Very Light,green,green
"M 6.6 - 50 km S of Jurm, Afghanistan",0.038461538,1/3/2009 20:23,0.555555556,0.285714286,green,green,0,0.050884956,us,0.374727669,0.0,0,mwc,0.300925579,36.419,70.743,Jurm,Afghanistan,2009,1,Very Light,green,green
"M 7.7 - 140 km WNW of Manokwari, Indonesia",0.461538462,1/3/2009 19:43,0.555555556,0.714285714,green,green,0,0.118584071,us,0.31372549,0.0,0,mwc,0.019201632,-0.414,132.885,Manokwari,Indonesia,2009,1,Very Light,green,green
"M 7.9 - 58 km W of Tianpeng, China",7.9,12/5/2008 6:28,9.0,9.0,green,red,0,1870.0,us,774.0,0.0,1,mwc,19.0,31.002,103.322,"Tianpeng, China",People's Republic of China,2008,12,Severe,red,red
"M 6.5 - 9 km SSW of General Pascual Fentes, Mexico",6.5,12/2/2008 12:50,7.0,6.0,green,green,0,723.0,us,521.0,0.0,0,mwc,83.0,16.357,-94.304,"General Pascual Fentes, Mexico",Mexico,2008,12,Severe,green,green
"M 7.4 - 135 km NW of Gorontalo, Indonesia",7.4,11/16/2008 17:02,9.0,7.0,orange,orange,0,848.0,us,365.0,0.0,0,mww,30.0,1.271,122.091,"Gorontalo, Indonesia",Indonesia,2008,11,Severe,orange,orange
"M 6.8 - 122 km SSE of Obihiro, Japan",6.8,11/9/2008 0:20,0.0,6.0,orange,orange,0,711.0,us,500.0,0.0,0,mwc,25.0,41.892,143.754,"Obihiro, Japan",Indonesia,2008,11,Moderate,orange,orange
"M 6.6 - 73 km WNW of Tobelo, Indonesia",6.6,11/9/2008 0:00,0.0,6.0,green,green,0,670.0,us,463.0,0.0,0,mwc,96.0,1.885,127.363,"Tobelo, Indonesia",Indonesia,2008,11,Moderate,green,green
"M 6.7 - 19 km SW of Brisas Barra de Suchiate, Mexico",6.7,10/16/2008 19:41,5.0,6.0,orange,orange,0,731.0,us,481.0,0.0,0,mwc,24.0,14.423,-92.364,"Brisas Barra de Suchiate, Mexico",Mexico,2008,10,Moderate,orange,orange
"M 6.7 - 131 km SE of Nookat, Kyrgyzstan",0.076923077,10/5/2008 15:52,0.0,0.571428571,green,green,0,0.018141593,us,0.576252723,0.0,0,mwc,0.034802958,39.533,73.824,Nookat,Kyrgyzstan,2008,10,Very Light,green,green
"M 6.8 - 122 km SSE of Obihiro, Japan",0.115384615,9/11/2008 0:20,0.0,0.571428571,green,green,0,0.02699115,us,0.544662309,0.0,0,mwc,0.031202652,41.892,143.754,Obihiro,Japan,2008,9,Very Light,green,green
"M 6.6 - 73 km WNW of Tobelo, Indonesia",0.038461538,9/11/2008 0:00,0.0,0.571428571,green,green,0,0.008849558,us,0.504357298,0.0,0,mwc,0.137711705,1.885,127.363,Tobelo,Indonesia,2008,9,Very Light,green,green
"M 6.9 - 75 km WNW of Sola, Vanuatu",0.153846154,9/8/2008 18:52,0.0,0.571428571,green,green,0,0.036283186,us,0.578431373,0.0,0,mwc,0.158713491,-13.501,166.967,Sola,Vanuatu,2008,9,Very Light,green,green
"M 7.3 - 71 km SW of Isangel, Vanuatu",7.3,9/4/2008 12:46,0.0,6.0,orange,orange,0,820.0,us,486.0,0.0,0,mwc,33.0,-20.071,168.892,"Isangel, Vanuatu",Indonesia,2008,9,Moderate,orange,orange
"M 6.7 - 221 km NE of Jumla, Nepal",6.7,8/25/2008 13:21,4.0,7.0,green,green,0,692.0,us,325.0,0.0,0,mwc,12.0,30.901,83.52,"Jumla, Nepal",People's Republic of China,2008,8,Severe,green,green
"M 6.9 - 75 km WNW of Sola, Vanuatu",6.9,8/9/2008 18:52,0.0,6.0,green,green,0,732.0,us,531.0,0.0,0,mwc,110.0,-13.501,166.967,"Sola, Vanuatu",Vanuatu,2008,8,Moderate,green,green
"M 6.8 - 29 km ENE of Morioka, Japan",6.8,7/23/2008 15:26,8.0,7.0,green,green,0,1046.0,us,633.0,0.0,0,mwc,108.0,39.802,141.464,"Morioka, Japan",Japan,2008,7,Severe,green,green
"M 7.0 - 107 km E of Namie, Japan",7.0,7/19/2008 2:39,5.0,5.0,green,green,0,840.0,us,577.0,0.0,0,mwc,22.0,37.552,142.214,"Namie, Japan",Indonesia,2008,7,Moderate,green,green
"M 6.9 - 151 km E of Namie, Japan",6.9,7/19/2008 2:39,5.0,5.0,green,green,0,825.0,duputel,0.0,0.0,0,mww,25.5,37.55,142.714,"Namie, Japan",Indonesia,2008,7,Moderate,green,green
"M 6.9 - 78 km NE of Hasaki, Japan",6.9,7/5/2008 16:45,5.0,5.0,green,green,0,910.0,us,519.0,0.0,0,mwc,27.0,36.164,141.526,"Hasaki, Japan",Indonesia,2008,7,Moderate,green,green
"M 6.6 - 124 km SW of Bamboo Flat, India",6.6,6/27/2008 11:40,4.0,5.0,green,green,0,680.0,us,630.0,0.0,0,mwc,17.0,11.005,91.824,"Bamboo Flat, India",Indonesia,2008,6,Moderate,green,green
"M 6.9 - 24 km WSW of Mizusawa, Japan",6.9,6/13/2008 23:43,7.0,8.0,green,red,0,888.0,us,654.0,0.0,1,mwc,7.8,39.03,140.881,"Mizusawa, Japan",Japan,2008,6,Severe,red,red
"M 7.9 - 58 km W of Tianpeng, China",0.538461538,5/12/2008 6:28,1.0,1.0,green,green,0,0.539823009,us,0.843137255,0.0,0,mwc,0.022201887,31.002,103.322,Tianpeng,China,2008,5,Very Light,green,green
"M 6.7 - 131 km SE of Nookat, Kyrgyzstan",6.7,5/10/2008 15:52,0.0,6.0,orange,orange,0,691.0,us,529.0,0.0,0,mwc,27.4,39.533,73.824,"Nookat, Kyrgyzstan",Kyrgyzstan,2008,5,Moderate,orange,orange
"M 6.9 - 78 km NE of Hasaki, Japan",0.153846154,5/7/2008 16:45,0.555555556,0.428571429,green,green,0,0.115044248,us,0.565359477,0.0,0,mwc,0.034202907,36.164,141.526,Hasaki,Japan,2008,5,Very Light,green,green
"M 7.3 - 71 km SW of Isangel, Vanuatu",0.307692308,4/9/2008 12:46,0.0,0.571428571,green,green,0,0.075221239,us,0.529411765,0.0,0,mwc,0.043203672,-20.071,168.892,Isangel,Vanuatu,2008,4,Very Light,green,green
"M 7.2 - 226 km SE of Hotan, China",7.2,3/20/2008 22:32,0.0,7.0,green,green,0,798.0,us,532.0,0.0,0,mwc,10.0,35.49,81.467,"Hotan, China",People's Republic of China,2008,3,Severe,green,green
M 6.9 - Philippine Islands region,0.153846154,3/3/2008 14:11,0.444444444,0.428571429,green,green,0,0.039823009,us,0.592592593,0.0,0,mwc,0.029702525,13.351,125.63,Philippine Islands region,Philippines,2008,3,Very Light,green,green
M 6.9 - Philippine Islands region,6.9,3/3/2008 14:11,4.0,5.0,green,green,0,740.0,us,544.0,0.0,0,mwc,24.0,13.351,125.63,Philippine Islands region,Indonesia,2008,3,Moderate,green,green
"M 6.7 - 155 km SSW of Padang, Indonesia",6.7,2/25/2008 21:02,5.0,6.0,orange,orange,0,696.0,us,543.0,0.0,0,mwc,25.0,-2.245,99.808,"Padang, Indonesia",Indonesia,2008,2,Moderate,orange,orange
"M 6.6 - 161 km SSW of Padang, Indonesia",6.6,2/25/2008 18:06,4.0,6.0,orange,orange,0,674.0,us,421.0,0.0,0,mwc,25.0,-2.332,99.891,"Padang, Indonesia",Indonesia,2008,2,Moderate,orange,orange
"M 7.2 - 164 km WSW of Sungai Penuh, Indonesia",7.2,2/25/2008 8:36,4.0,7.0,orange,orange,0,832.0,us,505.0,0.0,0,mwc,25.0,-2.486,99.972,"Sungai Penuh, Indonesia",Indonesia,2008,2,Severe,orange,orange
"M 6.5 - 166 km WSW of Sungai Penuh, Indonesia",6.5,2/24/2008 14:46,4.0,6.0,orange,orange,0,654.0,us,429.0,0.0,0,mwc,22.0,-2.405,99.931,"Sungai Penuh, Indonesia",Indonesia,2008,2,Moderate,orange,orange
"M 7.4 - 56 km NW of Sinabang, Indonesia",7.4,2/20/2008 8:08,5.0,7.0,orange,orange,0,914.0,us,607.0,0.0,0,mwc,26.0,2.768,95.964,"Sinabang, Indonesia",Indonesia,2008,2,Severe,orange,orange
"M 6.5 - 50 km S of Koróni, Greece",6.5,2/14/2008 12:08,8.0,5.0,green,red,0,692.0,us,650.0,0.0,1,mwc,28.0,36.345,21.863,"Koróni, Greece",Indonesia,2008,2,Severe,red,red
"M 6.9 - 35 km S of Methóni, Greece",6.9,2/14/2008 10:09,6.0,6.0,orange,orange,0,941.0,us,645.0,0.0,0,mwc,29.0,36.501,21.67,"Methóni, Greece",Indonesia,2008,2,Moderate,orange,orange
"M 6.5 - 9 km SSW of General Pascual Fentes, Mexico",0.0,2/12/2008 12:50,0.777777778,0.571428571,green,green,0,0.032300885,us,0.567538126,0.0,0,mwc,0.118210048,16.357,-94.304,General Pascual Fentes,Mexico,2008,2,Very Light,green,green
"M 6.6 - 46 km SSE of Gisborne, New Zealand",6.6,12/20/2007 7:55,7.0,6.0,orange,orange,0,808.0,us,461.0,0.0,0,mwc,20.0,-39.011,178.291,"Gisborne, New Zealand",Indonesia,2007,12,Severe,orange,orange
"M 6.7 - 80 km NNE of Antofagasta, Chile",6.7,12/16/2007 8:09,5.0,7.0,orange,orange,0,704.0,us,481.0,0.0,0,mwb,45.0,-22.954,-70.182,Ant,Chile,2007,12,Severe,orange,orange
"M 7.9 - 87 km SW of Sungai Penuh, Indonesia",7.9,12/9/2007 23:49,8.0,7.0,orange,orange,0,1133.0,us,446.0,0.0,0,mwc,35.0,-2.625,100.841,"Sungai Penuh, Indonesia",Indonesia,2007,12,Severe,orange,orange
"M 7.8 - 148 km WSW of Sungai Penuh, Indonesia",7.8,12/9/2007 23:49,7.0,8.0,orange,orange,0,1152.0,duputel,0.0,0.0,0,mww,40.5,-2.52,100.139,"Sungai Penuh, Indonesia",Indonesia,2007,12,Severe,orange,orange
"M 8.4 - 122 km SW of Bengkulu, Indonesia",8.4,12/9/2007 11:10,0.0,6.0,orange,orange,0,1086.0,official,411.0,0.0,0,mww,34.0,-4.438,101.367,"Bengkulu, Indonesia",Indonesia,2007,12,Moderate,orange,orange
"M 7.4 - 18 km WNW of Basse-Pointe, Martinique",7.4,11/29/2007 19:00,7.0,7.0,green,green,0,1542.0,us,663.0,0.0,0,mwb,156.0,14.944,-61.274,"Basse-Pointe, Martinique",Martinique,2007,11,Severe,green,green
"M 6.6 - 60 km SSE of Kirakira, Solomon Islands",6.6,11/27/2007 11:49,3.0,6.0,green,green,0,672.0,us,280.0,0.0,0,mwc,16.0,-10.95,162.149,"Kirakira, Solomon Islands",Solomon Islands,2007,11,Moderate,green,green
"M 6.5 - 34 km N of Dompu, Indonesia",6.5,11/25/2007 19:53,5.0,7.0,green,green,0,653.0,us,272.0,0.0,0,mwc,18.0,-8.224,118.467,"Dompu, Indonesia",Indonesia,2007,11,Severe,green,green
"M 6.5 - 28 km NNW of Dompu, Indonesia",6.5,11/25/2007 16:02,7.0,7.0,orange,orange,0,657.0,us,353.0,0.0,0,mwc,20.0,-8.292,118.37,"Dompu, Indonesia",Indonesia,2007,11,Severe,orange,orange
"M 6.8 - 107 km N of Lae, Papua New Guinea",6.8,11/22/2007 8:48,6.0,6.0,green,green,0,722.0,us,341.0,0.0,0,mwc,53.0,-5.757,147.098,"Lae, Papua New Guinea",Papua New Guinea,2007,11,Moderate,green,green
"M 6.8 - 30 km E of Macas, Ecuador",6.8,11/16/2007 3:13,7.0,6.0,green,green,0,790.0,us,649.0,0.0,0,mwc,122.9,-2.312,-77.838,"Macas, Ecuador",Ecuador,2007,11,Severe,green,green
"M 6.8 - 82 km NNE of Antofagasta, Chile",6.8,11/15/2007 15:05,6.0,7.0,orange,orange,0,716.0,us,285.0,0.0,0,mwc,26.0,-22.925,-70.237,Ant,Chile,2007,11,Severe,orange,orange
"M 7.7 - 36 km ESE of Tocopilla, Chile",7.7,11/14/2007 15:40,8.0,7.0,orange,orange,0,995.0,us,610.0,0.0,0,mwc,40.0,-22.247,-69.89,"Tocopilla, Chile",Chile,2007,11,Severe,orange,orange
"M 6.8 - 138 km W of Bengkulu, Indonesia",6.8,10/24/2007 21:02,3.0,5.0,green,green,0,713.0,us,494.0,0.0,0,mwc,21.0,-3.899,101.02,"Bengkulu, Indonesia",Indonesia,2007,10,Moderate,green,green
"M 6.8 - 70 km N of Te Anau, New Zealand",6.8,10/15/2007 12:29,4.0,7.0,green,green,0,744.0,us,338.0,0.0,0,mwc,18.0,-44.796,167.553,"Te Anau, New Zealand",New Zealand,2007,10,Severe,green,green
"M 6.8 - 39 km WNW of Timbiquí, Colombia",6.8,10/9/2007 1:49,5.0,6.0,green,green,0,747.0,us,653.0,0.0,0,mwc,15.0,2.966,-77.963,"Timbiquí, Colombia",Colombia,2007,10,Moderate,green,green
"M 6.8 - 154 km ESE of Kokopo, Papua New Guinea",6.8,9/26/2007 12:36,4.0,5.0,green,green,0,713.0,us,348.0,0.0,0,mwc,40.0,-4.99,153.5,"Kokopo, Papua New Guinea",Papua New Guinea,2007,9,Moderate,green,green
"M 6.7 - 118 km SSW of Padang, Indonesia",6.7,9/20/2007 8:31,3.0,5.0,green,green,0,696.0,us,503.0,0.0,0,mwc,30.0,-1.999,100.141,"Padang, Indonesia",Indonesia,2007,9,Moderate,green,green
"M 7.0 - 153 km SSW of Padang, Indonesia",7.0,9/13/2007 3:35,4.0,7.0,orange,orange,0,768.0,us,537.0,0.0,0,mwc,22.0,-2.13,99.627,"Padang, Indonesia",Indonesia,2007,9,Severe,orange,orange
"M 6.5 - Kepulauan Mentawai region, Indonesia",6.5,9/13/2007 2:30,0.0,5.0,green,green,0,650.0,us,409.0,0.0,0,mwc,28.9,-1.689,99.668,"Kepulauan Mentawai region, Indonesia",Indonesia,2007,9,Moderate,green,green
"M 7.9 - 87 km SW of Sungai Penuh, Indonesia",0.538461538,9/12/2007 23:49,0.888888889,0.714285714,green,green,0,0.213716814,us,0.48583878,0.0,0,mwc,0.046203927,-2.625,100.841,Sungai Penuh,Indonesia,2007,9,Very Light,green,green
"M 7.8 - 148 km WSW of Sungai Penuh, Indonesia",0.5,9/12/2007 23:49,0.777777778,0.857142857,green,green,0,0.222123894,duputel,0.0,0.0,0,mww,0.054454629,-2.52,100.139,Sungai Penuh,Indonesia,2007,9,Very Light,green,green
"M 8.4 - 122 km SW of Bengkulu, Indonesia",0.730769231,9/12/2007 11:10,0.0,0.571428571,green,green,0,0.192920354,official,0.447712418,0.0,0,mww,0.0447038,-4.438,101.367,Bengkulu,Indonesia,2007,9,Very Light,green,green
"M 6.8 - 39 km WNW of Timbiquí, Colombia",0.115384615,9/10/2007 1:49,0.555555556,0.571428571,green,green,0,0.042920354,us,0.711328976,0.0,0,mwc,0.016201377,2.966,-77.963,Timbiquí,Colombia,2007,9,Very Light,green,green
"M 7.2 - 97 km S of Lata, Solomon Islands",0.269230769,9/2/2007 1:05,0.0,0.428571429,green,green,0,0.065486726,us,0.339869281,0.0,0,mwc,0.046203927,-11.61,165.762,Lata,Solomon Islands,2007,9,Very Light,green,green
"M 6.5 - 31 km WSW of Malango, Solomon Islands",6.5,8/16/2007 8:39,5.0,6.0,green,green,0,675.0,us,382.0,0.0,0,mwc,15.0,-9.834,159.465,"Malango, Solomon Islands",Indonesia,2007,8,Moderate,green,green
"M 8.0 - 41 km SW of San Vicente de Cañete, Peru",8.0,8/15/2007 23:40,9.0,8.0,green,green,0,1385.0,us,625.0,0.0,0,mwc,39.0,-13.386,-76.603,"San Vicente de Cañete, Peru",Peru,2007,8,Severe,green,green
"M 7.5 - 35 km NNE of Rengasdengklok, Indonesia",0.384615385,8/8/2007 17:05,0.0,0.428571429,green,green,0,0.095132743,us,0.248366013,0.0,0,mwc,0.413735167,-5.859,107.419,Rengasdengklok,Indonesia,2007,8,Very Light,green,green
"M 7.5 - 35 km NNE of Rengasdengklok, Indonesia",7.5,8/8/2007 17:05,0.0,5.0,green,green,0,865.0,us,228.0,0.0,0,mwc,280.0,-5.859,107.419,"Rengasdengklok, Indonesia",Indonesia,2007,8,Moderate,green,green
"M 7.2 - 56 km E of Luganville, Vanuatu",0.269230769,8/1/2007 17:08,0.777777778,0.714285714,green,green,0,0.067699115,us,0.538126362,0.0,0,mwb,0.173714766,-15.595,167.68,Luganville,Vanuatu,2007,8,Very Light,green,green
"M 6.9 - 140 km NNW of Tobelo, Indonesia",6.9,7/26/2007 5:40,3.0,5.0,green,green,0,734.0,us,374.0,0.0,0,mwb,25.0,2.872,127.464,"Tobelo, Indonesia",Indonesia,2007,7,Moderate,green,green
"M 6.8 - 133 km WNW of Mikuni, Japan",6.8,7/16/2007 14:17,5.0,4.0,green,green,0,779.0,us,664.0,0.0,0,mwb,350.4,36.808,134.85,"Mikuni, Japan",Indonesia,2007,7,Moderate,green,green
"M 6.6 - 20 km NNW of Kashiwazaki, Japan",6.6,7/16/2007 1:13,8.0,8.0,green,red,0,831.0,us,782.0,0.0,1,mwc,12.0,37.535,138.446,"Kashiwazaki, Japan",Japan,2007,7,Severe,red,red
"M 6.7 - 43 km SSE of Iztapa, Guatemala",6.7,6/13/2007 19:29,6.0,6.0,orange,orange,0,972.0,us,468.0,0.0,0,mwc,23.0,13.554,-90.618,"Iztapa, Guatemala",Indonesia,2007,6,Moderate,orange,orange
"M 6.9 - 113 km SSE of Panguna, Papua New Guinea",0.153846154,4/1/2007 21:11,0.0,0.714285714,green,green,0,0.036283186,us,0.332244009,0.0,0,mwc,0.00870074,-7.306,155.741,Panguna,Papua New Guinea,2007,4,Very Light,green,green
"M 6.6 - 99 km SSE of Panguna, Papua New Guinea",0.038461538,4/1/2007 20:47,0.0,0.714285714,green,green,0,0.008849558,us,0.273420479,0.0,0,mb,0.00870074,-7.169,155.777,Panguna,Papua New Guinea,2007,4,Very Light,green,green
"M 8.1 - 45 km SSE of Gizo, Solomon Islands",0.615384615,4/1/2007 20:39,1.0,0.857142857,green,green,0,0.165929204,us,0.478213508,0.0,0,mwc,0.029702525,-8.466,157.043,Gizo,Solomon Islands,2007,4,Very Light,green,green
"M 6.7 - 46 km NW of Nanao, Japan",6.7,3/25/2007 0:41,7.0,8.0,green,red,0,782.0,us,493.0,0.0,1,mwc,8.0,37.336,136.588,"Nanao, Japan",Japan,2007,3,Severe,red,red
"M 7.1 - 119 km S of Isangel, Vanuatu",7.1,3/25/2007 0:40,3.0,6.0,orange,orange,0,779.0,us,426.0,0.0,0,mwb,34.0,-20.617,169.357,"Isangel, Vanuatu",Indonesia,2007,3,Moderate,orange,orange
"M 6.7 - 206 km SSW of Sofifi, Indonesia",6.7,2/20/2007 8:04,0.0,6.0,green,green,0,691.0,us,253.0,0.0,0,mwc,12.0,-1.034,126.976,S,Indonesia,2007,2,Moderate,green,green
"M 7.2 - 97 km S of Lata, Solomon Islands",7.2,2/9/2007 1:05,0.0,5.0,green,green,0,798.0,us,312.0,0.0,0,mwc,35.0,-11.61,165.762,"Lata, Solomon Islands",Indonesia,2007,2,Moderate,green,green
"M 7.5 - 126 km WNW of Ternate, Indonesia",7.5,1/21/2007 11:27,6.0,5.0,orange,orange,0,874.0,us,570.0,0.0,0,mwc,22.0,1.065,126.282,"Ternate, Indonesia",Indonesia,2007,1,Moderate,orange,orange
M 8.1 - east of the Kuril Islands,8.1,1/13/2007 4:23,4.0,5.0,green,green,0,1034.0,us,606.0,0.0,0,mwc,10.0,46.243,154.524,the Kuril Islands,Indonesia,2007,1,Moderate,green,green
"M 7.2 - 56 km E of Luganville, Vanuatu",7.2,1/8/2007 17:08,7.0,7.0,green,green,0,803.0,us,494.0,0.0,0,mwb,120.0,-15.595,167.68,"Luganville, Vanuatu",Vanuatu,2007,1,Severe,green,green
"M 6.9 - 113 km SSE of Panguna, Papua New Guinea",6.9,1/4/2007 21:11,0.0,7.0,green,green,0,732.0,us,305.0,0.0,0,mwc,10.0,-7.306,155.741,"Panguna, Papua New Guinea",Solomon Islands,2007,1,Severe,green,green
"M 6.6 - 99 km SSE of Panguna, Papua New Guinea",6.6,1/4/2007 20:47,0.0,7.0,green,green,0,670.0,us,251.0,0.0,0,mb,10.0,-7.169,155.777,"Panguna, Papua New Guinea",Solomon Islands,2007,1,Severe,green,green
"M 8.1 - 45 km SSE of Gizo, Solomon Islands",8.1,1/4/2007 20:39,9.0,8.0,green,red,0,1025.0,us,439.0,0.0,1,mwc,24.0,-8.466,157.043,"Gizo, Solomon Islands",Solomon Islands,2007,1,Severe,red,red
"M 6.9 - 26 km W of Hengchun, Taiwan",6.9,12/26/2006 12:34,6.0,7.0,green,green,0,798.0,us,466.0,0.0,0,mwc,10.0,21.974,120.493,"Hengchun, Taiwan",Taiwan,2006,12,Severe,green,green
"M 7.1 - 30 km SW of Hengchun, Taiwan",7.1,12/26/2006 12:26,8.0,7.0,green,red,0,1023.0,us,744.0,0.0,1,mwb,10.0,21.799,120.547,"Hengchun, Taiwan",Taiwan,2006,12,Severe,red,red
M 8.3 - Kuril Islands,8.3,11/15/2006 11:14,4.0,7.0,green,green,0,1064.0,us,576.0,0.0,0,mwc,10.0,46.592,153.266,Kuril Islands,Indonesia,2006,11,Severe,green,green
"M 6.6 - 155 km SE of Kimbe, Papua New Guinea",0.038461538,11/7/2006 17:38,0.0,0.571428571,green,green,0,0.008849558,us,0.383442266,0.0,0,mwc,0.010200867,-6.482,151.195,Kimbe,Papua New Guinea,2006,11,Very Light,green,green
"M 6.7 - 52 km SW of San Vicente de Cañete, Peru",6.7,10/20/2006 10:48,5.0,6.0,orange,orange,0,732.0,us,444.0,0.0,0,mwc,23.0,-13.457,-76.677,"San Vicente de Cañete, Peru",Peru,2006,10,Moderate,orange,orange
"M 6.7 - 100 km ESE of Kimbe, Papua New Guinea",6.7,10/17/2006 1:25,5.0,6.0,orange,orange,0,692.0,us,533.0,0.0,0,mwc,32.0,-5.881,150.982,"Kimbe, Papua New Guinea",Papua New Guinea,2006,10,Moderate,orange,orange
"M 6.7 - 14 km SW of Puako, Hawaii",6.7,10/15/2006 17:07,8.0,9.0,green,green,0,1481.0,hv,43.0,0.0,0,md,38.182,19.877,-155.935,"Puako, Hawaii",United States of America,2006,10,Severe,green,green
"M 6.9 - 201 km ESE of Hihifo, Tonga",6.9,9/28/2006 6:22,3.0,3.0,green,green,0,737.0,us,702.0,0.0,0,mwc,28.0,-16.592,-172.033,"Hihifo, Tonga",Indonesia,2006,9,Light,green,green
"M 6.8 - 49 km S of Panguna, Papua New Guinea",0.115384615,9/1/2006 10:18,0.0,0.571428571,green,green,0,0.02699115,us,0.5,0.0,0,mwb,0.05070431,-6.759,155.512,Panguna,Papua New Guinea,2006,9,Very Light,green,green
"M 6.5 - 81 km ESE of Ozernovskiy, Russia",6.5,8/24/2006 21:50,0.0,6.0,orange,orange,0,650.0,us,700.0,0.0,0,mwb,43.0,51.148,157.522,"Ozernovskiy, Russia",Russia,2006,8,Moderate,orange,orange
"M 6.8 - 51 km NE of Norsup, Vanuatu",0.115384615,8/7/2006 22:18,0.555555556,0.428571429,green,green,0,0.027876106,us,0.600217865,0.0,0,mwb,0.218718591,-15.798,167.789,Norsup,Vanuatu,2006,8,Very Light,green,green
"M 6.7 - 26 km NE of Kýthira, Greece",6.7,8/1/2006 11:34,7.0,6.0,green,green,0,934.0,us,769.0,0.0,0,mwb,66.0,36.311,23.212,"Kýthira, Greece",Greece,2006,8,Severe,green,green
"M 7.7 - 226 km SSW of Singaparna, Indonesia",7.7,7/17/2006 8:19,7.0,5.0,orange,orange,0,947.0,us,357.0,0.0,0,mwc,20.0,-9.284,107.419,"Singaparna, Indonesia",Indonesia,2006,7,Severe,orange,orange
"M 6.6 - 155 km SE of Kimbe, Papua New Guinea",6.6,7/11/2006 17:38,0.0,6.0,green,green,0,670.0,us,352.0,0.0,0,mwc,11.0,-6.482,151.195,"Kimbe, Papua New Guinea",Indonesia,2006,7,Moderate,green,green
"M 6.8 - 51 km NE of Norsup, Vanuatu",6.8,7/8/2006 22:18,5.0,5.0,green,green,0,713.0,us,551.0,0.0,0,mwb,150.0,-15.798,167.789,"Norsup, Vanuatu",Vanuatu,2006,7,Moderate,green,green
"M 6.5 - 130 km NNW of Lautoka, Fiji",6.5,7/4/2006 8:30,3.0,5.0,green,green,0,654.0,us,247.0,0.0,0,mwc,14.0,-16.527,176.989,"Lautoka, Fiji",Indonesia,2006,7,Moderate,green,green
"M 6.5 - 111 km E of Kimbe, Papua New Guinea",6.5,5/28/2006 3:12,0.0,6.0,orange,orange,0,650.0,us,477.0,0.0,0,mwc,34.0,-5.724,151.133,"Kimbe, Papua New Guinea",Papua New Guinea,2006,5,Moderate,orange,orange
"M 6.6 - 42 km NNW of Tilichiki, Russia",6.6,5/22/2006 11:12,0.0,7.0,green,green,0,670.0,us,548.0,0.0,0,mwc,19.0,60.772,165.743,"Tilichiki, Russia",Russia,2006,5,Severe,green,green
"M 6.8 - 256 km SSW of Singkil, Indonesia",6.8,5/16/2006 15:28,4.0,5.0,green,green,0,719.0,us,701.0,0.0,0,mwb,12.0,0.093,97.05,"Singkil, Indonesia",Indonesia,2006,5,Moderate,green,green
"M 8.0 - 47 km SSE of Pangai, Tonga",0.576923077,5/3/2006 15:26,0.777777778,0.714285714,green,green,0,0.160619469,us,0.681917211,0.0,0,mwc,0.076206478,-20.187,-174.123,Pangai,Tonga,2006,5,Very Light,green,green
"M 8.0 - 50 km ESE of Pangai, Tonga",0.576923077,5/3/2006 15:26,0.888888889,1.0,green,green,0,0.166371681,duputel,0.0,0.0,0,mww,0.084457179,-19.99,-173.907,Pangai,Tonga,2006,5,Very Light,green,green
"M 6.5 - 73 km WNW of Copiapó, Chile",6.5,4/30/2006 21:40,7.0,7.0,green,green,0,653.0,us,282.0,0.0,0,mwc,12.0,-27.211,-71.056,"Copiapó, Chile",Chile,2006,4,Severe,green,green
